tenderid,tenderrefno,title,description,groupid,procurement_amount_pacamt,tendercurrency,bidcurrency,createdate_iso,updatedate_iso,publishdate_iso,issuing_authority_name,issuing_authority_designation,issuing_organization_name,issuing_organization_code,issuing_address,issuing_email,issuing_contact_no,approving_authority_name,approving_authority_designation,approving_organization_name,approving_organization_code,emd_amount,tender_fee_amount,tender_processing_fee_amount
19390,NP/SHC/NIT04/2021-22/Gr-63,Construction of PCC Work From Md Sajjad House to Upendra Sada House ...........................to Md Usmaan House in Ward no- 40.(Detail as per NIT),Construction of PCC Work From Md Sajjad House to Upendra Sada House ...........................to Md Usmaan House in Ward no- 40.(Detail as per NIT),2462,1116000.0,INR,INR,2022-02-23T19:10:24.018000+00:00,2022-12-26T13:40:29+00:00,2022-02-23T19:21:35+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,22500,2500,590
19392,NP/SHC/NIT04/2021-22/Gr-41,Construction of PCC  & Nala Work From Shudhansu Modi House to........................Surendra Yadav House Ward no- 25.(Detail as per NIT),Construction of PCC  & Nala Work From Shudhansu Modi House to........................Surendra Yadav House Ward no- 25.(Detail as per NIT),2462,4939400.0,INR,INR,2022-02-23T19:39:00.880000+00:00,2022-12-27T02:08:31+00:00,2022-02-23T20:01:51+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,99000,5000,590
19393,NP/SHC/NIT04/2021-22/Gr-43,Construction of RCC Nala Work From Creative Mind School to Surendra Sah House & Musahari Tola to.......... Bajrangbali Sthan Via Asha Singh House Ward no- 27.(Detail as per NIT),Construction of RCC Nala Work From Creative Mind School to Surendra Sah House & Musahari Tola to.......... Bajrangbali Sthan Via Asha Singh House Ward no- 27.(Detail as per NIT),2462,2198100.0,INR,INR,2022-02-23T19:42:36.450000+00:00,2022-12-27T01:48:39+00:00,2022-02-23T20:04:09+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,44000,5000,590
19394,NP/SHC/NIT04/2021-22/Gr-65,Construction of PCC Road Work from Kailash Singh House to Pravin Jha House In ward no-32  .(Detail as per NIT),Construction of PCC Road Work from Kailash Singh House to Pravin Jha House In ward no-32  .(Detail as per NIT),2462,1209000.0,INR,INR,2022-02-23T20:15:10.438000+00:00,2022-08-20T11:27:03+00:00,2022-02-23T20:20:42+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,24500,2500,590
19395,NP/SHC/NIT04/2021-22/Gr-66,Construction of PCC Road Work from By Pass Road to.................BUDCO Main Nala  .(Detail as per NIT),Construction of PCC Road Work from By Pass Road to.................BUDCO Main Nala  .(Detail as per NIT),2462,3897200.0,INR,INR,2022-02-23T20:21:06.362000+00:00,2022-06-29T10:10:14+00:00,2022-02-23T20:26:36+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,78000,5000,590
19396,NP/SHC/NIT04/2021-22/Gr-67,Construction of Nala & Paver Block Work from Sarahi Main Road to Niranjan Das House ................to Kamlesh Das House to Manju Devi in ward no-5  .(Detail as per NIT),Construction of Nala & Paver Block Work from Sarahi Main Road to Niranjan Das House ................to Kamlesh Das House to Manju Devi in ward no-5  .(Detail as per NIT),2462,1091000.0,INR,INR,2022-02-23T20:27:16.351000+00:00,2022-12-26T13:06:09+00:00,2022-02-23T20:33:11+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,22000,2500,590
19397,NP/SHC/NIT04/2021-22/Gr-68,Construction of sauchalay nirman in Bahelwa Pokhar  .(Detail as per NIT),Construction of sauchalay nirman in Bahelwa Pokhar  .(Detail as per NIT),2462,850000.0,INR,INR,2022-02-23T20:33:38.369000+00:00,2022-03-04T18:50:59+00:00,2022-02-23T20:46:34+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,17000,1250,590
19398,NP/SHC/NIT04/2021-22/Gr-69,Construction of Nala Work From Sanjay Kha House to Mahendra Das House in ward no-17  .(Detail as per NIT),Construction of Nala Work From Sanjay Kha House to Mahendra Das House in ward no-17  .(Detail as per NIT),2462,2103200.0,INR,INR,2022-02-23T20:46:59.131000+00:00,2022-08-20T10:49:47+00:00,2022-02-23T20:52:49+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,42500,5000,590
19399,NP/SHC/NIT04/2021-22/Gr-70,Construction of PCC work From Bypass Road to Lakhan House ..................to Bypass Sada .(Detail as per NIT),Construction of PCC work From Bypass Road to Lakhan House ..................to Bypass Sada .(Detail as per NIT),2462,4960800.0,INR,INR,2022-02-23T20:53:26.278000+00:00,2022-06-29T09:44:14+00:00,2022-02-23T21:01:54+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,100000,5000,590
19400,NP/SHC/NIT04/2021-22/Gr-71,Construction of Nala &  PCC work From Arvind Singh House to Raj Sinha House In ward no-30 .(Detail as per NIT),Construction of Nala &  PCC work From Arvind Singh House to Raj Sinha House In ward no-30 .(Detail as per NIT),2462,3229000.0,INR,INR,2022-02-23T21:02:17.627000+00:00,2022-12-27T12:01:29+00:00,2022-02-23T21:07:11+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,65000,5000,590
19401,NP/SHC/NIT04/2021-22/Gr-72,Construction of RCC Nala work From  Manniya mantri Alok Jha House to BUDCO main nala In ward no-26 .(Detail as per NIT),Construction of RCC Nala work From  Manniya mantri Alok Jha House to BUDCO main nala In ward no-26 .(Detail as per NIT),2462,4685000.0,INR,INR,2022-02-23T21:07:33.477000+00:00,2022-12-26T12:48:27+00:00,2022-02-23T21:16:33+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,94000,5000,590
19402,NP/SHC/NIT04/2021-22/Gr-73,Construction of PCC Work from Virendra Singh House to Laxmi Yadav House In ward no-18 .(Detail as per NIT),Construction of PCC Work from Virendra Singh House to Laxmi Yadav House In ward no-18 .(Detail as per NIT),2462,1340700.0,INR,INR,2022-02-23T21:17:15.313000+00:00,2022-03-04T18:42:10+00:00,2022-02-23T21:30:53+00:00,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,GANGJALA SAHARSA,nagarparishadsaharsa@gmail.com,9099999999,"Aditya Kumar, Executive Officer, Saharsa",Executive Officer,NAGAR PARISHAD SAHARSA,NPS,27000,2500,590
19405,NIT: TIMUL/PUR/ARC/4587/Signboards & GlowSignBoard,Supply of following materials/ items on Annual Rate Contract basis for 12 calendar months to different dairies located in Bihar & Jharkhand and also for plants in Delhi & Guwahati. (Signboards & Glow Sign Board ),Supply of following materials/ items on Annual Rate Contract basis for 12 calendar months to different dairies located in Bihar & Jharkhand and also for plants in Delhi & Guwahati. (Signboards & Glow Sign Board ),2483,0.0,INR,INR,2022-02-24T07:39:13.472000+00:00,2022-04-29T07:21:16+00:00,2022-02-24T08:42:26+00:00,MUKUL,AAO,TIRHUT DUGDH UTPADAK SAHKARI SANGH LIMITED,TDUSSL,SUDHA DAIRY SADATPUR,purchasetimul1984@gmail.com,7070993904,MUKUL,AAO,TIRHUT DUGDH UTPADAK SAHKARI SANGH LIMITED,TDUSSL,50000,1000,590
19407,NIT: TIMUL/PUR/ARC/4587/PostersBannersDanglersETC.,"Supply of following materials/ items on Annual Rate Contract basis for 12 calendar months to different dairies located in Bihar & Jharkhand and also for plants in Delhi & Guwahati. (Posters, Banners, Danglers, Flex Materials, Canopy etc.   )","Supply of following materials/ items on Annual Rate Contract basis for 12 calendar months to different dairies located in Bihar & Jharkhand and also for plants in Delhi & Guwahati. (Posters, Banners, Danglers, Flex Materials, Canopy etc.   )",2483,0.0,INR,INR,2022-02-24T08:05:36.432000+00:00,2022-04-29T07:20:55+00:00,2022-02-24T08:45:31+00:00,MUKUL,AAO,TIRHUT DUGDH UTPADAK SAHKARI SANGH LIMITED,TDUSSL,SUDHA DAIRY SADATPUR,purchasetimul1984@gmail.com,7070993904,MUKUL,AAO,TIRHUT DUGDH UTPADAK SAHKARI SANGH LIMITED,TDUSSL,50000,1000,590
19409,NIT NO-04/E/PATLIPUTRA/2022,CONSTRUCTION OF RCC  DRAIN & PCC ROAD FROM  IN BIR BASAWAN SINGH NAGAR AWASIYA COLONY MAIN ROAD PARYAG MILL TO SANTOSH JI KIRANA STORE TO SUDAMA APARTMENT TO M.S MEMORIAL SCHOOL  IN WARD NO-02,CONSTRUCTION OF RCC  DRAIN & PCC ROAD FROM  IN BIR BASAWAN SINGH NAGAR AWASIYA COLONY MAIN ROAD PARYAG MILL TO SANTOSH JI KIRANA STORE TO SUDAMA APARTMENT TO M.S MEMORIAL SCHOOL  IN WARD NO-02,2462,22262640.0,INR,INR,2022-02-24T08:42:31.533000+00:00,2023-04-06T04:37:58+00:00,2022-02-24T09:59:43+00:00,"Shushil Kumar Jha, Executive Engineer",EE,Patliputra Division,PD,Sahdev Matho Marg sk puri park patna,eepmcppd@gmail.com,9431643631,Shushil Kumar Jha,EE,Patliputra Division,PD,445253,10000,3540
19410,"03/E/Bankipur/2022, Gr. No.08",Constrction of U/G drain and PCC Road from Dubey Gali Pura in ward no. 40.,Constrction of U/G drain and PCC Road from Dubey Gali Pura in ward no. 40.,2462,669589.0,INR,INR,2022-02-24T09:30:46.244000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T09:45:43+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,13600,1250,590
19411,"NIT No - 03/E/Bankipur/2022, Gr. No. 09",Construction of U/G drain and PCC Road from house of Akhatar to Guddu Patrakar in ward no. 40,Construction of U/G drain and PCC Road from house of Akhatar to Guddu Patrakar in ward no. 40,2462,719119.0,INR,INR,2022-02-24T09:47:34.052000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T10:04:03+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,14600,1250,590
19412,"NIT No - 03/E/Bankipur/2022, Gr. No. 10",Construction of U/G drain and PCC Road from house of Ajam (Khajana) to house of Isarail Nagina in ward no. 40.,Construction of U/G drain and PCC Road from house of Ajam (Khajana) to house of Isarail Nagina in ward no. 40.,2462,344332.0,INR,INR,2022-02-24T10:06:17.712000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T10:21:05+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,7000,750,590
19413,"NIT No - 03/E/Bankipur/2022, Gr. No. 11",Construction of U/G drain and PCC Road from house of Azad Kurashi to house of Javed Cycle in ward no. 40.,Construction of U/G drain and PCC Road from house of Azad Kurashi to house of Javed Cycle in ward no. 40.,2462,545043.0,INR,INR,2022-02-24T10:22:51.426000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T10:34:26+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,11100,1250,590
19414,"NIT No - 03/E/Bankipur/2022, Gr. No. 12",Construction of U/G drain and PCC Road from Pachoni Gali Pura in ward no. 40.,Construction of U/G drain and PCC Road from Pachoni Gali Pura in ward no. 40.,2462,264049.0,INR,INR,2022-02-24T10:36:59.628000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T10:49:55+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,5400,750,590
19415,NIT- BSSWWCUL-31/2022-23/BHAGALPUR,STALL COSTRUCTION IN BHAGALPUR DISTRICT IS OF 50 NOS. FOR STATE HANDLOOM EXPO,STALL COSTRUCTION IN BHAGALPUR DISTRICT IS OF 50 NOS. FOR STATE HANDLOOM EXPO,2463,0.0,INR,INR,2022-02-24T10:46:33.315000+00:00,2022-03-02T11:22:17+00:00,2022-02-24T11:02:18+00:00,Sudhanshu Shekhar,Assistant Director,"Department of industries, Govt. of Bihar",DOI,"2nd Floor, Vikas Bhawan, Bailey Road, Patna, Bihar",dir-td.ind-bih@nic.in,7250575856,Pankaj Dixit,"Director Handloom and Sericulture, Department of Industries, Bihar, Patna","Depatment of Industries, Govt. Of Bihar.",DOI,10000,1000,590
19416,NIT- BSSWWCUL-31/2022-23/RAJGIR(NALANDA),STALL COSTRUCTION IN RAJGIR(NALANDA) DISTRICT IS OF 50 NOS. FOR STATE HANDLOOM EXPO,STALL COSTRUCTION IN RAJGIR(NALANDA) DISTRICT IS OF 50 NOS. FOR STATE HANDLOOM EXPO,2463,0.0,INR,INR,2022-02-24T10:46:55.219000+00:00,2022-06-02T10:40:47+00:00,2022-02-24T11:05:39+00:00,Sudhanshu Shekhar,Assistant Director,"Department of industries, Govt. of Bihar",DOI,"2nd Floor, Vikas Bhawan, Bailey Road, Patna, Bihar",dir-td.ind-bih@nic.in,7250575856,Pankaj Dixit,"Director Handloom and Sericulture, Department of Industries, Bihar, Patna","Depatment of Industries, Govt. Of Bihar.",DOI,10000,1000,590
19417,"NIT No - 03/E/Bankipur/2022, Gr. No. 13",Construction of U/G drain and PCC Road from Pura Registrar Gali in ward no. 40,Construction of U/G drain and PCC Road from Pura Registrar Gali in ward no. 40,2462,725011.0,INR,INR,2022-02-24T11:01:05.968000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T11:14:39+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,14700,1250,590
19418,"03/E/Bankipur/2022, Gr. No. 14",Construction of U/G drain and PCC Road from Shop of Babu to house of Mojaphar in ward no. 40.,Construction of U/G drain and PCC Road from Shop of Babu to house of Mojaphar in ward no. 40.,2462,218638.0,INR,INR,2022-02-24T11:16:19.697000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T11:39:12+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,4500,500,590
19419,NIT-35/E&M/MMC/2021-22,"Installation of one Weighbridge at Rautiniya Dumping Yard under MMC, Muzaffarpur.
(a) Platform making for Weighbridge fixing Civil Work (Rs. 7,19,905.00) 
(b) Supplying and fixing Computerized Steel Electronic Weighbridge 120 tons. capacity with all machinery and tools. (Rs. 9,97,100.00).","Installation of one Weighbridge at Rautiniya Dumping Yard under MMC, Muzaffarpur.
(a) Platform making for Weighbridge fixing Civil Work (Rs. 7,19,905.00) 
(b) Supplying and fixing Computerized Steel Electronic Weighbridge 120 tons. capacity with all machinery and tools. (Rs. 9,97,100.00).",2522,1717000.0,INR,INR,2022-02-24T12:03:01.207000+00:00,2022-03-09T09:26:46+00:00,2022-02-24T12:26:23+00:00,Muzaffarpur Municipal Commissioner,Municipal Commissioner,Muzaffarpur Municipal Corporation,MMC,Opposite of Muzaffarpur Railway Station,muzaffarpur.ulb@gmail.com,7488552120,"MUNICIPAL COMMISSIONER, MUZAFFARPUR",MUNICIPAL COMMISSIONER,MUZAFFARPUR MUNICIPAL CORPORATION,MMC,35000,5000,590
19420,"03/E/Bankipur/2022, Group No. 15",Construction of U/G dain and PCC Road from house of Mojphar to Dariyapur Gaya Bekari in ward no. 40.,Construction of U/G dain and PCC Road from house of Mojphar to Dariyapur Gaya Bekari in ward no. 40.,2462,156169.0,INR,INR,2022-02-24T14:41:17.586000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T14:56:34+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,3200,500,590
19421,"03/E/Bankipur/2022, Group No. 16",Construction of U/G drain and PCC Road in Malin Gali in ward no. 40.,Construction of U/G drain and PCC Road in Malin Gali in ward no. 40.,2462,211143.0,INR,INR,2022-02-24T14:58:34.264000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T15:13:44+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,4300,500,590
19423,"03/E/Bankipur/2022, Group No. 39","Lighting Arrangement in Samadar Park ward no. 38 under Bankipur Anchal, PMC, Patna","Lighting Arrangement in Samadar Park ward no. 38 under Bankipur Anchal, PMC, Patna",2462,1800877.0,INR,INR,2022-02-24T15:33:36.044000+00:00,2022-04-22T08:59:15+00:00,2022-02-24T15:51:57+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,36100,5000,590
19424,"03/E/Bankipur/2022, Group No. 17",Construction of U/G drain and PCC Road from Sabjibagh Machua Gali in ward no. 40.,Construction of U/G drain and PCC Road from Sabjibagh Machua Gali in ward no. 40.,2462,562356.0,INR,INR,2022-02-24T15:54:51.124000+00:00,2022-03-04T10:31:00+00:00,2022-02-24T16:05:59+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,11400,1250,590
19426,"03/E/Bankipur/2022, Group No. 18",Construction of U/G drain and PCC Road from Badsha Halwai to Mallik Gali Mor in ward no. 40.,Construction of U/G drain and PCC Road from Badsha Halwai to Mallik Gali Mor in ward no. 40.,2462,322763.0,INR,INR,2022-02-24T16:28:30.203000+00:00,2022-03-04T09:31:00+00:00,2022-02-24T16:40:12+00:00,"Bibhuti Chandra, Executive Engineer",EE,"BANKIPUR DIVISION, Patna Municipal Corporation, Patna",EEBANKDIV,"Ambedkar Bhawan, Vaishali Golumbar,Rajendra Nagar,Patna",e.ebankipurdiv@gmail.com,7903323716,"Bibhuti Chandra, Executive Engineer",EE,"Bankipur Division,Patna Municipal Corporation,Patna",EEBANKDIV,6600,750,590
